county,house_type,est_price,zipcode,lat,lng
Ventura ,1 bedroom,448558,93035,34.179304,-119.22189
Riverside ,1 bedroom,292537,92555,33.922823,-117.16837
San Francisco ,1 bedroom,674295,94124,37.732797,-122.39348
Contra Costa ,1 bedroom,480253,94597,37.777208,-121.955399
Orange ,1 bedroom,597133,92663,33.619221,-117.93087
San Francisco ,1 bedroom,744774,94132,37.724231,-122.47958
Los Angeles ,1 bedroom,312799,91791,34.063645,-117.89743
Santa Clara ,1 bedroom,700083,95032,37.241193,-121.9534
Los Angeles ,1 bedroom,322936,90601,34.002333,-118.03562
Orange ,1 bedroom,407377,92614,33.680408,-117.82592
San Bernardino ,1 bedroom,354027,91763,34.07041,-117.69938
Los Angeles ,1 bedroom,609167,90015,34.038993,-118.26516
Santa Barbara ,1 bedroom,653994,93105,34.44005,-119.75496
Los Angeles ,1 bedroom,331931,90260,33.888364,-118.35355
Los Angeles ,1 bedroom,325356,91354,34.445313,-118.55252
Los Angeles ,1 bedroom,486681,91101,34.146607,-118.1391
Santa Clara ,1 bedroom,664367,95117,37.311042,-121.96162
Fresno ,1 bedroom,97824,93706,36.691036,-119.83321
Sacramento ,1 bedroom,415888,95818,38.556576,-121.49285
Orange ,1 bedroom,377972,92782,33.739571,-117.78618
Monterey ,1 bedroom,392551,93933,36.678155,-121.79724
San Diego ,1 bedroom,247920,92081,33.16305,-117.24748
Los Angeles ,1 bedroom,581076,91006,34.134057,-118.02662
Los Angeles ,1 bedroom,358107,90605,33.945413,-118.03362
Sonoma ,1 bedroom,515656,95492,38.54486,-122.80785
San Bernardino ,1 bedroom,148728,92284,34.161795,-116.41246
Orange ,1 bedroom,328335,92653,33.602823,-117.71295
Los Angeles ,1 bedroom,675562,90404,34.026959,-118.47432
Alameda ,1 bedroom,600631,94609,37.834926,-122.264
Riverside ,1 bedroom,333650,91752,34.001846,-117.52759
Los Angeles ,1 bedroom,477551,91214,34.232003,-118.24753
Santa Cruz ,1 bedroom,614781,95003,36.979333,-121.8944
San Mateo ,1 bedroom,859341,94402,37.551586,-122.32773
Sacramento ,1 bedroom,233644,95632,38.267544,-121.29723
Los Angeles ,1 bedroom,557183,91030,34.112958,-118.15577
Alameda ,1 bedroom,363030,94545,37.635582,-122.10418
San Bernardino ,1 bedroom,96083,92277,34.165696,-116.03343
Orange ,1 bedroom,466052,92673,33.462927,-117.62414
Los Angeles ,1 bedroom,513758,91803,34.072959,-118.1462
San Joaquin ,1 bedroom,187400,95242,38.132618,-121.32282
Los Angeles ,1 bedroom,187518,93552,34.561207,-118.0375
San Mateo ,1 bedroom,1294218,94062,37.444879,-122.26253
Orange ,1 bedroom,373245,92679,33.639227,-117.58518
Los Angeles ,1 bedroom,610171,91364,34.158214,-118.60061
Yolo ,1 bedroom,349319,95618,38.546306,-121.68682
Solano ,1 bedroom,282758,94585,38.231364,-122.05414
Riverside ,1 bedroom,150377,92236,33.679872,-116.17656
Fresno ,1 bedroom,113056,93703,36.767299,-119.765
Los Angeles ,1 bedroom,301569,90059,33.927471,-118.24778
Contra Costa ,1 bedroom,739051,94595,37.879757,-122.07143
Los Angeles ,1 bedroom,662541,90041,34.137557,-118.20765
Monterey ,1 bedroom,357390,93901,36.665879,-121.65497
Los Angeles ,1 bedroom,1049579,90254,33.866314,-118.39968
Los Angeles ,1 bedroom,385660,91733,34.05051,-118.04834
Shasta ,1 bedroom,138322,96007,40.45453,-122.31101
Sacramento ,1 bedroom,194502,95824,38.518356,-121.44378
Alameda ,1 bedroom,394112,94603,37.738379,-122.17332
Los Angeles ,1 bedroom,370745,90810,33.816217,-118.21495
Los Angeles ,1 bedroom,444830,91042,34.256952,-118.28453
Sacramento ,1 bedroom,333775,95829,38.476196,-121.34715
Riverside ,1 bedroom,161539,92583,33.788491,-116.95125
Kern ,1 bedroom,191574,93314,35.40431,-119.23713
Orange ,1 bedroom,306861,92706,33.765916,-117.88139
Los Angeles ,1 bedroom,440797,91602,34.152476,-118.36841
Humboldt ,1 bedroom,226493,95501,40.793739,-124.16102
Riverside ,1 bedroom,234556,92508,33.890313,-117.32122
Alameda ,1 bedroom,567083,94619,37.790027,-122.18615
San Bernardino ,1 bedroom,108734,92301,34.641695,-117.50803
Humboldt ,1 bedroom,237773,95503,40.757091,-124.1513
Contra Costa ,1 bedroom,320543,94801,37.941424,-122.36628
Orange ,1 bedroom,509989,92604,33.68762,-117.78852
Sacramento ,1 bedroom,154404,95864,38.587805,-121.37809
Alameda ,1 bedroom,603722,94612,37.809427,-122.27172
Solano ,1 bedroom,137616,94589,38.152068,-122.25074
Sonoma ,1 bedroom,322312,95405,38.438161,-122.67419
Fresno ,1 bedroom,151330,93654,36.608675,-119.43761
San Diego ,1 bedroom,303810,91932,32.579555,-117.11708
Los Angeles ,1 bedroom,301195,91303,34.198204,-118.60206
Los Angeles ,1 bedroom,596824,91324,34.240353,-118.55038
San Bernardino ,1 bedroom,132086,92394,34.55965,-117.35773
Los Angeles ,1 bedroom,351689,91740,34.119245,-117.8548
San Diego ,1 bedroom,517788,92011,33.10856,-117.29898
Ventura ,1 bedroom,341620,93060,34.367474,-119.07317
Los Angeles ,1 bedroom,737812,90272,34.050505,-118.53374
Los Angeles ,1 bedroom,592859,91504,34.201254,-118.32993
Santa Clara ,1 bedroom,419429,95121,37.305714,-121.81145
Santa Clara ,1 bedroom,507753,95131,37.38631,-121.88987
Los Angeles ,1 bedroom,470272,90062,34.003213,-118.3078
San Diego ,1 bedroom,249860,92119,32.80225,-117.02431
Los Angeles ,1 bedroom,467744,91302,34.133513,-118.66464
Orange ,1 bedroom,306649,90680,33.803565,-117.99596
Alameda ,1 bedroom,381267,94621,37.753978,-122.18969
Stanislaus ,1 bedroom,176675,95358,37.622898,-121.05181
Alameda ,1 bedroom,525531,94580,37.678531,-122.13199
Alameda ,1 bedroom,678704,94704,37.868575,-122.25855
Marin ,1 bedroom,483318,94947,38.098221,-122.59809
Fresno ,1 bedroom,144094,93662,36.566779,-119.62201
Los Angeles ,1 bedroom,427528,91741,34.140207,-117.85704
San Bernardino ,1 bedroom,341949,92337,34.046992,-117.481
Contra Costa ,1 bedroom,370406,94803,37.969673,-122.29413
Merced ,1 bedroom,148227,95341,37.186872,-120.650351
San Bernardino ,1 bedroom,159674,92354,34.050764,-117.25327
Sacramento ,1 bedroom,197876,95815,38.611854,-121.44553
Los Angeles ,1 bedroom,351559,90814,33.771167,-118.14482
Los Angeles ,1 bedroom,962282,90210,34.088808,-118.40612
Los Angeles ,1 bedroom,275156,91792,34.020711,-117.89932
San Bernardino ,1 bedroom,524232,91784,34.138575,-117.66356
Orange ,1 bedroom,460794,92841,33.786915,-117.98224
Los Angeles ,1 bedroom,381633,91301,34.139536,-118.7607
San Mateo ,1 bedroom,699309,94030,37.600735,-122.40135
Los Angeles ,1 bedroom,365783,91411,34.178305,-118.45858
Sacramento ,1 bedroom,158371,95841,38.66152,-121.34361
Los Angeles ,1 bedroom,361028,90710,33.797317,-118.30065
Los Angeles ,1 bedroom,440719,90717,33.793384,-118.31611
San Joaquin ,1 bedroom,441628,95377,37.72374,-121.447131
Stanislaus ,1 bedroom,178258,95354,37.644481,-120.98043
Nevada ,1 bedroom,301606,95959,39.299405,-120.95144
Yuba ,1 bedroom,128918,95961,39.089929,-121.55053
Orange ,1 bedroom,280876,92835,33.903164,-117.91224
Santa Clara ,1 bedroom,704453,94085,37.38894,-122.017956
Riverside ,1 bedroom,371132,92881,33.839516,-117.53581
San Bernardino ,1 bedroom,146706,92405,34.141659,-117.29722
San Diego ,1 bedroom,1162316,92118,32.682727,-117.17441
Alameda ,1 bedroom,678944,94703,37.862526,-122.27582
San Luis Obispo ,1 bedroom,528396,93405,35.277189,-120.70305
Imperial ,1 bedroom,148354,92227,32.98975,-115.50475
Orange ,1 bedroom,551497,90720,33.794028,-118.07218
Yolo ,1 bedroom,317105,95776,38.681254,-121.74189
Los Angeles ,1 bedroom,408776,91202,34.166567,-118.26994
Del Norte ,1 bedroom,123414,95531,41.782681,-124.16703
San Diego ,1 bedroom,292355,91945,32.733451,-117.0337
Santa Clara ,1 bedroom,959168,94089,37.406289,-122.00838
Humboldt ,1 bedroom,305147,95521,40.867469,-124.07519
Orange ,1 bedroom,262630,92832,33.869114,-117.92985
Los Angeles ,1 bedroom,369430,91755,34.05471,-118.11823
Santa Clara ,1 bedroom,428235,95133,37.37354,-121.85784
Los Angeles ,1 bedroom,348808,90732,33.736718,-118.31123
Tulare ,1 bedroom,148673,93618,36.538017,-119.38887
Los Angeles ,1 bedroom,382520,90606,33.978312,-118.06778
Santa Clara ,1 bedroom,739128,95054,37.39324,-121.96066
Los Angeles ,1 bedroom,571138,91103,34.166706,-118.159
Sacramento ,1 bedroom,184637,95827,38.566506,-121.32515
San Luis Obispo ,1 bedroom,371544,93444,35.032408,-120.49446
Los Angeles ,1 bedroom,306675,91724,34.088771,-117.85817
El Dorado ,1 bedroom,321046,96150,38.908741,-120.00992
Stanislaus ,1 bedroom,210232,95363,37.477477,-121.14555
Monterey ,1 bedroom,735622,93950,36.619065,-121.92102
Riverside ,1 bedroom,344005,92596,33.653216,-117.07986
Los Angeles ,1 bedroom,553529,91501,34.186755,-118.30153
Kern ,1 bedroom,123484,93560,34.88923,-118.33629
Nevada ,1 bedroom,312614,95949,39.13255,-121.0981
Alameda ,1 bedroom,544360,94706,37.889125,-122.29371
Sonoma ,1 bedroom,548190,95448,38.614088,-122.87626
Orange ,1 bedroom,419985,92606,33.695576,-117.80588
Riverside ,1 bedroom,258531,92551,33.889035,-117.22046
Los Angeles ,1 bedroom,611666,91201,34.17013,-118.29158
Santa Clara ,1 bedroom,3075695,94024,37.353741,-122.08717
Sacramento ,1 bedroom,466964,95819,38.568855,-121.44099
Los Angeles ,1 bedroom,364472,91307,34.197737,-118.64797
Los Angeles ,1 bedroom,592361,91775,34.114041,-118.09035
San Francisco ,1 bedroom,898151,94105,37.789228,-122.3957
Ventura ,1 bedroom,368489,93041,34.154072,-119.18829
Butte ,1 bedroom,139025,95965,39.558586,-121.58923
Los Angeles ,1 bedroom,348292,90602,33.967562,-118.03384
Ventura ,1 bedroom,509200,93023,34.456957,-119.25307
Alameda ,1 bedroom,694214,94702,37.865026,-122.2859
Los Angeles ,1 bedroom,1190494,90265,34.051056,-118.80768
Humboldt ,1 bedroom,262282,95519,40.963482,-124.07286
Los Angeles ,1 bedroom,321984,91768,34.06521,-117.77932
Los Angeles ,1 bedroom,379046,91340,34.284935,-118.43821
Placer ,1 bedroom,550080,95746,38.743811,-121.19013
Los Angeles ,1 bedroom,393049,90240,33.958363,-118.11987
Los Angeles ,1 bedroom,418922,91010,34.137707,-117.96569
San Diego ,1 bedroom,559923,92106,32.7259,-117.23079
San Bernardino ,1 bedroom,275874,92316,34.064062,-117.39432
Riverside ,1 bedroom,393174,92860,33.925885,-117.55978
Santa Clara ,1 bedroom,2007788,94301,37.443688,-122.15071
Stanislaus ,1 bedroom,203627,95367,37.731272,-120.94365
Los Angeles ,1 bedroom,650732,91506,34.169663,-118.32364
Los Angeles ,1 bedroom,410732,91731,34.076642,-118.03942
San Francisco ,1 bedroom,1397781,94127,37.734964,-122.4597
Los Angeles ,1 bedroom,988151,90245,33.921313,-118.40843
Solano ,1 bedroom,259072,95620,38.427208,-121.81348
San Joaquin ,1 bedroom,240785,95212,38.038906,-121.24213
Riverside ,1 bedroom,281845,92532,33.696543,-117.3247
Los Angeles ,1 bedroom,482205,91040,34.261221,-118.31887
Orange ,1 bedroom,479475,92603,33.648871,-117.764637
Los Angeles ,1 bedroom,311705,90061,33.923365,-118.27591
Santa Clara ,1 bedroom,1264285,94022,37.37714,-122.12412
Alameda ,1 bedroom,525413,94618,37.843726,-122.24369
Mendocino ,1 bedroom,322635,95437,39.43695,-123.76087
San Diego ,1 bedroom,194176,92173,32.556264,-117.05057
San Francisco ,1 bedroom,800605,94108,37.792678,-122.40793
Los Angeles ,1 bedroom,290652,90222,33.910716,-118.23624
San Diego ,1 bedroom,420424,92029,33.087868,-117.11558
Orange ,1 bedroom,385467,92808,33.858151,-117.73864
Lake ,1 bedroom,76223,95422,38.956206,-122.63523
Los Angeles ,1 bedroom,1041321,90232,34.021611,-118.39168
Riverside ,1 bedroom,207227,92585,33.742936,-117.17432
Los Angeles ,1 bedroom,370881,91203,34.152757,-118.2658
Los Angeles ,1 bedroom,387073,90303,33.934164,-118.33255
Santa Clara ,1 bedroom,434282,95135,37.299474,-121.75446
San Joaquin ,1 bedroom,329949,95330,37.816876,-121.28541
Santa Barbara ,1 bedroom,605204,93103,34.428191,-119.68412
Marin ,1 bedroom,349857,94949,38.06317,-122.54111
Monterey ,1 bedroom,491050,93907,36.754058,-121.66472
San Bernardino ,1 bedroom,209742,92411,34.12051,-117.3176
San Diego ,1 bedroom,324541,92082,33.261748,-117.01027
Placer ,1 bedroom,322623,95602,38.976837,-121.09142
Los Angeles ,1 bedroom,376895,91723,34.085809,-117.88694
Riverside ,1 bedroom,276452,92501,33.991181,-117.37074
Alameda ,1 bedroom,621402,94579,37.68858,-122.15421
Nevada ,1 bedroom,347883,96161,39.339574,-120.22805
Los Angeles ,1 bedroom,411889,91384,34.478797,-118.65255
Los Angeles ,1 bedroom,688627,91011,34.211171,-118.19776
Los Angeles ,1 bedroom,286623,90603,33.941363,-117.99477
Santa Clara ,1 bedroom,1811622,94041,37.38949,-122.07846
San Joaquin ,1 bedroom,177001,95215,37.955474,-121.19064
Contra Costa ,1 bedroom,183144,94519,37.984271,-122.01437
Tehama ,1 bedroom,144292,96022,40.360583,-122.33544
Orange ,1 bedroom,1883394,92625,33.600172,-117.86823
Los Angeles ,1 bedroom,435960,90304,33.936163,-118.36076
Marin ,1 bedroom,397360,94945,38.117065,-122.56316
San Diego ,1 bedroom,878619,92014,32.961812,-117.25967
Los Angeles ,1 bedroom,522569,90293,33.957012,-118.44167
Santa Clara ,1 bedroom,575339,95110,37.335545,-121.89877
Los Angeles ,1 bedroom,338168,91746,34.046889,-117.98464
San Joaquin ,1 bedroom,313570,95366,37.742895,-121.12546
Los Angeles ,1 bedroom,553725,90013,34.044662,-118.24255
Sacramento ,1 bedroom,355929,95817,38.551106,-121.45996
San Bernardino ,1 bedroom,273523,92377,34.151243,-117.39873
Lassen ,1 bedroom,78074,96130,40.474951,-120.67685
Orange ,1 bedroom,334037,92865,33.8318,-117.84739
San Diego ,1 bedroom,444313,92010,33.15559,-117.27944
Fresno ,1 bedroom,112825,93725,36.658599,-119.74097
Orange ,1 bedroom,304845,92844,33.765516,-117.9731
Los Angeles ,1 bedroom,352520,90270,33.988813,-118.18642
Santa Barbara ,1 bedroom,597247,93013,34.402194,-119.52308
Santa Barbara ,1 bedroom,520952,93111,34.443529,-119.80297
Los Angeles ,1 bedroom,939499,90212,34.060859,-118.40191
San Mateo ,1 bedroom,876933,94019,37.47584,-122.44323
Tehama ,1 bedroom,116277,96021,39.918271,-122.21393
Santa Barbara ,1 bedroom,519604,93110,34.439579,-119.76788
Los Angeles ,1 bedroom,474474,90305,33.960263,-118.3252
Mendocino ,1 bedroom,251084,95490,39.451662,-123.37285
Alameda ,1 bedroom,709542,94705,37.856926,-122.25084
Los Angeles ,1 bedroom,297739,91390,34.490004,-118.300826
Los Angeles ,1 bedroom,525148,91204,34.135259,-118.25948
Los Angeles ,1 bedroom,567233,91105,34.137857,-118.16329
Inyo ,1 bedroom,282442,93514,37.282192,-118.38717
San Diego ,1 bedroom,689431,92075,32.997543,-117.26087
Napa ,1 bedroom,518870,94503,38.170372,-122.25605
Los Angeles ,1 bedroom,331556,90715,33.840965,-118.07775
Los Angeles ,1 bedroom,398876,91208,34.189605,-118.22857
Glenn ,1 bedroom,147882,95963,39.760968,-122.218
San Diego ,1 bedroom,282420,91901,32.823102,-116.73864
Fresno ,1 bedroom,83811,93630,36.722616,-120.10081
Sacramento ,1 bedroom,385634,95814,38.580255,-121.49125
Humboldt ,1 bedroom,231204,95540,40.583488,-124.14367
Madera ,1 bedroom,105655,93610,37.100417,-120.27864
Los Angeles ,1 bedroom,270687,90502,33.833416,-118.29198
Kern ,1 bedroom,114420,93263,35.490517,-119.26495
San Bernardino ,1 bedroom,199284,92344,34.38723,-117.40313
Marin ,1 bedroom,785684,94960,37.981623,-122.56884
Fresno ,1 bedroom,118143,93728,36.758598,-119.81022
San Luis Obispo ,1 bedroom,460385,93402,35.313222,-120.83468
Fresno ,1 bedroom,157880,93631,36.506063,-119.54587
Riverside ,1 bedroom,196146,92587,33.692876,-117.25038
Marin ,1 bedroom,802137,94920,37.892476,-122.47541
San Diego ,1 bedroom,237081,91902,32.663803,-117.02456
Marin ,1 bedroom,661408,94965,37.855527,-122.49949
Monterey ,1 bedroom,313243,93927,36.300819,-121.2904
Monterey ,1 bedroom,937818,93923,36.517261,-121.89436
San Joaquin ,1 bedroom,493520,95391,37.75941,-121.59902
Butte ,1 bedroom,141323,95954,39.888074,-121.59048
Riverside ,1 bedroom,103299,92225,33.628333,-114.61905
Orange ,1 bedroom,354367,92866,33.785091,-117.84569
Santa Cruz ,1 bedroom,621471,95066,37.057575,-122.01507
Los Angeles ,1 bedroom,648858,90094,33.786594,-118.298662
Kern ,1 bedroom,54720,93268,35.162776,-119.4303
Santa Cruz ,1 bedroom,630130,95010,36.9761,-121.95316
Alameda ,1 bedroom,675578,94709,37.879625,-122.2668
Mariposa ,1 bedroom,194499,95338,37.505484,-119.92527
Calaveras ,1 bedroom,218107,95252,38.145601,-120.85733
Los Angeles ,1 bedroom,942826,91436,34.155625,-118.48925
Los Angeles ,1 bedroom,1009637,90401,34.01491,-118.4922
Tulare ,1 bedroom,101763,93247,36.201983,-119.08589
San Luis Obispo ,1 bedroom,482775,93442,35.373047,-120.83844
San Joaquin ,1 bedroom,192845,95203,37.954823,-121.30735
Kern ,1 bedroom,94210,93301,35.381408,-119.01935
Lake ,1 bedroom,181765,95451,38.939725,-122.78548
Solano ,1 bedroom,283407,94571,38.156909,-121.72075
Lake ,1 bedroom,183050,95453,39.051698,-122.92071
San Luis Obispo ,1 bedroom,445273,93433,35.120934,-120.61952
Tulare ,1 bedroom,134428,93221,36.304696,-119.11383
Los Angeles ,1 bedroom,888720,90402,34.036759,-118.50121
Contra Costa ,1 bedroom,471577,94805,37.941824,-122.32553
Santa Clara ,1 bedroom,1494644,95030,37.228594,-121.98396
Kern ,1 bedroom,103151,93203,35.161923,-118.84655
Sacramento ,1 bedroom,274650,95673,38.688069,-121.44874
Alameda ,1 bedroom,930347,94707,37.894625,-122.27917
Marin ,1 bedroom,651775,94904,37.950069,-122.54284
Stanislaus ,1 bedroom,431262,95357,37.667196,-120.9061
Los Angeles ,1 bedroom,483849,91502,34.177606,-118.30954
Placer ,1 bedroom,431136,95650,38.817508,-121.17225
Monterey ,1 bedroom,309980,93930,36.21106,-121.05986
Yolo ,1 bedroom,239031,95605,38.592155,-121.52805
Imperial ,1 bedroom,174264,92274,33.466287,-116.0688
Ventura ,1 bedroom,308837,93015,34.396646,-118.90082
San Bernardino ,1 bedroom,161322,92314,34.255388,-116.85442
Nevada ,1 bedroom,297227,95946,39.207828,-121.20021
Alameda ,1 bedroom,679798,94502,37.734379,-122.23952
Ventura ,1 bedroom,313987,91377,34.182875,-118.76893
Riverside ,1 bedroom,206510,92582,33.796153,-117.00046
Los Angeles ,1 bedroom,429049,91345,34.264635,-118.45961
Alameda ,1 bedroom,388122,94542,37.657381,-122.05076
Siskiyou ,1 bedroom,109080,96097,41.749249,-122.64479
San Mateo ,1 bedroom,789956,94065,37.533538,-122.24602
Los Angeles ,1 bedroom,543648,90014,34.042912,-118.25193
Madera ,1 bedroom,202311,93614,37.206505,-119.7207
San Diego ,1 bedroom,905165,92007,33.026742,-117.27816
Alameda ,1 bedroom,794501,94552,37.69768,-122.02503
San Francisco ,1 bedroom,970604,94158,37.77081,-122.39074
Fresno ,1 bedroom,97049,93210,36.194736,-120.30865
Los Angeles ,1 bedroom,556232,91024,34.164806,-118.0509
San Diego ,1 bedroom,403716,91914,32.662563,-116.95413
Santa Clara ,1 bedroom,1183170,95130,37.289642,-121.98311
San Luis Obispo ,1 bedroom,628416,93449,35.150886,-120.65401
Sonoma ,1 bedroom,466463,95425,38.795668,-122.997
Kern ,1 bedroom,80388,93505,35.139327,-117.91473
Santa Barbara ,1 bedroom,1532116,93108,34.433687,-119.63184
Monterey ,1 bedroom,634621,93908,36.619954,-121.65145
Alameda ,1 bedroom,901760,94708,37.894625,-122.26372
Madera ,1 bedroom,197997,93644,37.405699,-119.56754
Santa Cruz ,1 bedroom,739955,95073,37.007916,-121.95072
San Joaquin ,1 bedroom,256508,95320,37.797806,-121.00179
Santa Cruz ,1 bedroom,503944,95006,37.151813,-122.13679
Merced ,1 bedroom,162613,95334,37.38025,-120.72614
San Luis Obispo ,1 bedroom,631561,93465,35.54464,-120.72428
Stanislaus ,1 bedroom,221887,95368,37.708727,-121.08928
Madera ,1 bedroom,280846,93636,36.97684,-119.87014
Los Angeles ,1 bedroom,360794,90701,33.867215,-118.08062
San Bernardino ,1 bedroom,157026,92325,34.242567,-117.28654
Santa Barbara ,1 bedroom,517124,93109,34.40323,-119.72069
San Joaquin ,1 bedroom,516971,95304,37.889849,-121.253872
San Bernardino ,1 bedroom,156702,92252,34.175926,-116.29137
San Diego ,1 bedroom,570498,92067,33.016492,-117.20264
San Bernardino ,1 bedroom,333412,92313,34.030714,-117.31174
Los Angeles ,1 bedroom,323240,90755,33.801783,-118.168691
Sacramento ,1 bedroom,541221,95811,38.58395,-121.49103
Napa ,1 bedroom,774527,94574,38.511241,-122.45695
Siskiyou ,1 bedroom,220012,96067,41.317771,-122.31207
Mono ,1 bedroom,291502,93546,37.621587,-118.86279
Butte ,1 bedroom,117346,95948,39.35217,-121.71129
Fresno ,1 bedroom,168604,93648,36.61365,-119.52873
Riverside ,1 bedroom,208151,92241,33.904371,-116.38634
Orange ,1 bedroom,337922,92610,33.685479,-117.6669
El Dorado ,1 bedroom,214176,95726,38.749713,-120.53386
Sonoma ,1 bedroom,336335,94931,38.328614,-122.71044
Los Angeles ,1 bedroom,545095,90056,33.986212,-118.37099
Stanislaus ,1 bedroom,207353,95360,37.312014,-121.0314
Shasta ,1 bedroom,134570,96019,40.682393,-122.36824
Merced ,1 bedroom,137268,95388,37.400193,-120.61094
Fresno ,1 bedroom,99991,93640,36.701905,-120.42801
Los Angeles ,1 bedroom,188836,93543,34.533321,-117.94904
Riverside ,1 bedroom,247225,92320,33.984551,-117.03767
Kern ,1 bedroom,88787,93241,35.256873,-118.91325
Los Angeles ,1 bedroom,395311,91207,34.165373,-118.24532
Riverside ,1 bedroom,160148,92210,33.70129,-116.34148
San Luis Obispo ,1 bedroom,470903,93428,35.563246,-121.07736
San Bernardino ,1 bedroom,217077,92408,34.080662,-117.27357
Marin ,1 bedroom,913222,94925,37.924242,-122.516
Amador ,1 bedroom,232085,95640,38.346132,-120.94516
Los Angeles ,1 bedroom,835258,90211,34.066009,-118.38271
Los Angeles ,1 bedroom,457667,90248,33.870466,-118.28813
Stanislaus ,1 bedroom,396533,95326,37.59471,-120.86419
Riverside ,1 bedroom,124535,92276,33.821318,-116.38023
San Bernardino ,1 bedroom,223582,92315,34.241295,-116.90328
Amador ,1 bedroom,197910,95642,38.359772,-120.75324
Los Angeles ,1 bedroom,878538,90077,34.101007,-118.45077
Merced ,1 bedroom,179900,95315,37.428227,-120.77519
Santa Cruz ,1 bedroom,521147,95018,37.057708,-122.05967
Glenn ,1 bedroom,103970,95988,39.499754,-122.20773
